year,species_name,count_corrected,transect_length,Long_LAEA,Lat_LAEA,transect_id,bms_id
2013,Species1,0.15,921,3972601,3339013,Site_180,bms_id13
2014,Species1,0.636363636363636,921,3972601,3339013,Site_180,bms_id13
2015,Species1,0.111111111111111,921,3972601,3339013,Site_180,bms_id13
2016,Species1,0.125,921,3972601,3339013,Site_180,bms_id13
2017,Species1,0.3,921,3972601,3339013,Site_180,bms_id13
2018,Species1,0.444444444444444,921,3972601,3339013,Site_180,bms_id13
2019,Species1,0.625,921,3972601,3339013,Site_180,bms_id13
2020,Species1,0.2,921,3972601,3339013,Site_180,bms_id13
2021,Species1,0.375,921,3972601,3339013,Site_180,bms_id13
2017,Species1,0,699,3955492,3280921,Site_181,bms_id13
2018,Species1,0.142857142857143,699,3955492,3280921,Site_181,bms_id13
2019,Species1,0,699,3955492,3280921,Site_181,bms_id13
2020,Species1,0,699,3955492,3280921,Site_181,bms_id13
2021,Species1,0,699,3955492,3280921,Site_181,bms_id13
2017,Species1,0.636363636363636,97,4101300,3371696,Site_182,bms_id13
2017,Species1,0.0769230769230769,707,3958213,3292256,Site_183,bms_id13
2018,Species1,0,707,3958213,3292256,Site_183,bms_id13
2019,Species1,0.285714285714286,707,3958213,3292256,Site_183,bms_id13
2020,Species1,0,707,3958213,3292256,Site_183,bms_id13
2021,Species1,0,707,3958213,3292256,Site_183,bms_id13
2017,Species1,0.6,868,4015377,3149172,Site_184,bms_id13
2002,Species1,0,466,4120136,3328042,Site_185,bms_id13
2003,Species1,0.2,466,4120136,3328042,Site_185,bms_id13
2017,Species1,2,466,4120136,3328042,Site_185,bms_id13
2018,Species1,0,302,4041694,3252526,Site_186,bms_id13
2019,Species1,0,302,4041694,3252526,Site_186,bms_id13
2020,Species1,0.0714285714285714,302,4041694,3252526,Site_186,bms_id13
2021,Species1,0.0714285714285714,302,4041694,3252526,Site_186,bms_id13
2018,Species1,0.277777777777778,396,3953787,3236331,Site_187,bms_id13
2019,Species1,0.5,396,3953787,3236331,Site_187,bms_id13
2020,Species1,0.6,396,3953787,3236331,Site_187,bms_id13
2021,Species1,0.466666666666667,396,3953787,3236331,Site_187,bms_id13
2018,Species1,0,731,3933203,3219619,Site_188,bms_id13
2019,Species1,0.333333333333333,731,3933203,3219619,Site_188,bms_id13
2018,Species1,0.75,782,3967837,3263648,Site_189,bms_id13
2019,Species1,0.375,782,3967837,3263648,Site_189,bms_id13
2020,Species1,0.153846153846154,782,3967837,3263648,Site_189,bms_id13
2021,Species1,0.166666666666667,782,3967837,3263648,Site_189,bms_id13
2019,Species1,0,342,3984716,3179970,Site_190,bms_id13
2020,Species1,0.625,342,3984716,3179970,Site_190,bms_id13
2021,Species1,0.2,342,3984716,3179970,Site_190,bms_id13
2019,Species1,0,808,4046418,3218878,Site_191,bms_id13
2020,Species1,0,808,4046418,3218878,Site_191,bms_id13
2021,Species1,0.55,808,4046418,3218878,Site_191,bms_id13
2019,Species1,1.42857142857143,141,3972382,3268860,Site_192,bms_id13
2019,Species1,0,447,4129114,3320832,Site_193,bms_id13
2020,Species1,5.66666666666667,447,4129114,3320832,Site_193,bms_id13
2021,Species1,1.8,447,4129114,3320832,Site_193,bms_id13
2000,Species1,1.1875,1038,4049081,3380184,Site_194,bms_id13
2001,Species1,0.222222222222222,1038,4049081,3380184,Site_194,bms_id13
2002,Species1,2.77777777777778,1038,4049081,3380184,Site_194,bms_id13
2003,Species1,0.631578947368421,1038,4049081,3380184,Site_194,bms_id13
2004,Species1,0.117647058823529,1038,4049081,3380184,Site_194,bms_id13
2005,Species1,0.0625,1038,4049081,3380184,Site_194,bms_id13
2006,Species1,0.176470588235294,1038,4049081,3380184,Site_194,bms_id13
2007,Species1,0.785714285714286,1038,4049081,3380184,Site_194,bms_id13
2008,Species1,0.166666666666667,1038,4049081,3380184,Site_194,bms_id13
2009,Species1,0.333333333333333,1038,4049081,3380184,Site_194,bms_id13
2010,Species1,0.307692307692308,1038,4049081,3380184,Site_194,bms_id13
2011,Species1,0.166666666666667,1038,4049081,3380184,Site_194,bms_id13
2012,Species1,0.833333333333333,1038,4049081,3380184,Site_194,bms_id13
2013,Species1,0.307692307692308,1038,4049081,3380184,Site_194,bms_id13
2014,Species1,0.307692307692308,1038,4049081,3380184,Site_194,bms_id13
2015,Species1,0.538461538461538,1038,4049081,3380184,Site_194,bms_id13
2016,Species1,1,1038,4049081,3380184,Site_194,bms_id13
2017,Species1,0.235294117647059,1038,4049081,3380184,Site_194,bms_id13
2018,Species1,0.266666666666667,1038,4049081,3380184,Site_194,bms_id13
2019,Species1,0.928571428571429,1038,4049081,3380184,Site_194,bms_id13
2020,Species1,0.875,1038,4049081,3380184,Site_194,bms_id13
2021,Species1,1.4,1038,4049081,3380184,Site_194,bms_id13
2020,Species1,0.166666666666667,104,4054317,3269801,Site_195,bms_id13
2021,Species1,0.48,104,4054317,3269801,Site_195,bms_id13
2020,Species1,1.61111111111111,979,4043285,3349001,Site_196,bms_id13
2021,Species1,2.55,979,4043285,3349001,Site_196,bms_id13
2020,Species1,0,275,3978807,3272808,Site_197,bms_id13
2021,Species1,0.105263157894737,275,3978807,3272808,Site_197,bms_id13
2020,Species1,0.227272727272727,480,3987531,3230112,Site_198,bms_id13
2021,Species1,0,480,3987531,3230112,Site_198,bms_id13
2020,Species1,0.424242424242424,878,4007942,3237201,Site_199,bms_id13
2021,Species1,0.642857142857143,878,4007942,3237201,Site_199,bms_id13
2020,Species1,0.181818181818182,1139,3937942,3231491,Site_200,bms_id13
2021,Species1,0,1139,3937942,3231491,Site_200,bms_id13
2020,Species1,1.4,228,4063107,3261404,Site_201,bms_id13
2021,Species1,0.0625,228,4063107,3261404,Site_201,bms_id13
2020,Species1,0,313,4059198,3260579,Site_202,bms_id13
2021,Species1,0.25,313,4059198,3260579,Site_202,bms_id13
2020,Species1,0.5,446,3991762,3142111,Site_203,bms_id13
2021,Species1,0.5,446,3991762,3142111,Site_203,bms_id13
2000,Species1,0.380952380952381,414,4022926,3216976,Site_204,bms_id13
2001,Species1,0,414,4022926,3216976,Site_204,bms_id13
2002,Species1,0,414,4022926,3216976,Site_204,bms_id13
2003,Species1,0.1,414,4022926,3216976,Site_204,bms_id13
2005,Species1,0.0714285714285714,414,4022926,3216976,Site_204,bms_id13
2006,Species1,0,414,4022926,3216976,Site_204,bms_id13
2007,Species1,0.111111111111111,414,4022926,3216976,Site_204,bms_id13
2009,Species1,0,414,4022926,3216976,Site_204,bms_id13
2010,Species1,0,414,4022926,3216976,Site_204,bms_id13
2021,Species1,5.33333333333333,595,4030333,3137478,Site_205,bms_id13
2021,Species1,2.61111111111111,545,4117472,3288410,Site_206,bms_id13
2003,Species1,0.04,855,3975986,3172316,Site_207,bms_id13
2004,Species1,0.111111111111111,855,3975986,3172316,Site_207,bms_id13
2005,Species1,0.0714285714285714,855,3975986,3172316,Site_207,bms_id13
2006,Species1,0,855,3975986,3172316,Site_207,bms_id13
2007,Species1,0,855,3975986,3172316,Site_207,bms_id13
2008,Species1,0,855,3975986,3172316,Site_207,bms_id13
2009,Species1,0.0526315789473684,855,3975986,3172316,Site_207,bms_id13
2010,Species1,0,855,3975986,3172316,Site_207,bms_id13
2021,Species1,9.5,403,3948203,3197283,Site_208,bms_id13
2020,Species1,0.666666666666667,361,3890300,3153773,Site_209,bms_id13
2019,Species1,0,388,3892199,3179122,Site_210,bms_id13
2021,Species1,0.333333333333333,388,3892199,3179122,Site_210,bms_id13
2000,Species1,0.2,1050,3952288,3265133,Site_211,bms_id13
2001,Species1,0.166666666666667,1050,3952288,3265133,Site_211,bms_id13
2002,Species1,0.25,1050,3952288,3265133,Site_211,bms_id13
2003,Species1,0.260869565217391,1050,3952288,3265133,Site_211,bms_id13
2004,Species1,0.48,1050,3952288,3265133,Site_211,bms_id13
2005,Species1,0.0833333333333333,1050,3952288,3265133,Site_211,bms_id13
2006,Species1,0.1,1050,3952288,3265133,Site_211,bms_id13
2007,Species1,0.173913043478261,1050,3952288,3265133,Site_211,bms_id13
2008,Species1,0.0476190476190476,1050,3952288,3265133,Site_211,bms_id13
2009,Species1,0,1050,3952288,3265133,Site_211,bms_id13
2010,Species1,0.130434782608696,1050,3952288,3265133,Site_211,bms_id13
2011,Species1,0.181818181818182,1050,3952288,3265133,Site_211,bms_id13
2012,Species1,0,1050,3952288,3265133,Site_211,bms_id13
2013,Species1,0.0526315789473684,1050,3952288,3265133,Site_211,bms_id13
2014,Species1,0.19047619047619,1050,3952288,3265133,Site_211,bms_id13
2015,Species1,0.105263157894737,1050,3952288,3265133,Site_211,bms_id13
2016,Species1,0.115384615384615,1050,3952288,3265133,Site_211,bms_id13
2017,Species1,0.185185185185185,1050,3952288,3265133,Site_211,bms_id13
2018,Species1,0.04,1050,3952288,3265133,Site_211,bms_id13
2019,Species1,0,1050,3952288,3265133,Site_211,bms_id13
2020,Species1,0.12,1050,3952288,3265133,Site_211,bms_id13
2021,Species1,0.454545454545455,1050,3952288,3265133,Site_211,bms_id13
2003,Species1,1.05882352941176,764,4053520,3352287,Site_212,bms_id13
2000,Species1,0.666666666666667,1026,3879925,3172697,Site_213,bms_id13
2001,Species1,0.272727272727273,1026,3879925,3172697,Site_213,bms_id13
2002,Species1,0.923076923076923,1026,3879925,3172697,Site_213,bms_id13
2003,Species1,1.55,1026,3879925,3172697,Site_213,bms_id13
2004,Species1,0.428571428571429,1026,3879925,3172697,Site_213,bms_id13
2005,Species1,0.4375,1026,3879925,3172697,Site_213,bms_id13
2000,Species1,0.125,1000,3949695,3262410,Site_214,bms_id13
2001,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2002,Species1,0.291666666666667,1000,3949695,3262410,Site_214,bms_id13
2003,Species1,0.136363636363636,1000,3949695,3262410,Site_214,bms_id13
2004,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2005,Species1,0.0416666666666667,1000,3949695,3262410,Site_214,bms_id13
2006,Species1,0.0952380952380952,1000,3949695,3262410,Site_214,bms_id13
2007,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2008,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2009,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2010,Species1,0.0476190476190476,1000,3949695,3262410,Site_214,bms_id13
2011,Species1,0.0384615384615385,1000,3949695,3262410,Site_214,bms_id13
2012,Species1,0.25,1000,3949695,3262410,Site_214,bms_id13
2013,Species1,0.0526315789473684,1000,3949695,3262410,Site_214,bms_id13
2014,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2015,Species1,0.0434782608695652,1000,3949695,3262410,Site_214,bms_id13
2016,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2017,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2018,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2019,Species1,0,1000,3949695,3262410,Site_214,bms_id13
2020,Species1,0.0952380952380952,1000,3949695,3262410,Site_214,bms_id13
2021,Species1,0.133333333333333,1000,3949695,3262410,Site_214,bms_id13
2000,Species1,0.25,1046,3951281,3262164,Site_215,bms_id13
2001,Species1,0,1046,3951281,3262164,Site_215,bms_id13
2002,Species1,0.0416666666666667,1046,3951281,3262164,Site_215,bms_id13
2003,Species1,0.08,1046,3951281,3262164,Site_215,bms_id13
2004,Species1,0,1046,3951281,3262164,Site_215,bms_id13
2005,Species1,0,1046,3951281,3262164,Site_215,bms_id13
2006,Species1,0,1046,3951281,3262164,Site_215,bms_id13
2007,Species1,0.157894736842105,1046,3951281,3262164,Site_215,bms_id13
2008,Species1,0.105263157894737,1046,3951281,3262164,Site_215,bms_id13
2009,Species1,0,1046,3951281,3262164,Site_215,bms_id13
2010,Species1,0.0909090909090909,1046,3951281,3262164,Site_215,bms_id13
2011,Species1,0.0833333333333333,1046,3951281,3262164,Site_215,bms_id13
2012,Species1,0.0526315789473684,1046,3951281,3262164,Site_215,bms_id13
2013,Species1,0,1046,3951281,3262164,Site_215,bms_id13
2014,Species1,0.1,1046,3951281,3262164,Site_215,bms_id13
2015,Species1,0.0689655172413793,1046,3951281,3262164,Site_215,bms_id13
2016,Species1,0.241379310344828,1046,3951281,3262164,Site_215,bms_id13
2017,Species1,0.0740740740740741,1046,3951281,3262164,Site_215,bms_id13
2018,Species1,0.307692307692308,1046,3951281,3262164,Site_215,bms_id13
2019,Species1,0.346153846153846,1046,3951281,3262164,Site_215,bms_id13
2020,Species1,0.307692307692308,1046,3951281,3262164,Site_215,bms_id13
2021,Species1,0.0357142857142857,1046,3951281,3262164,Site_215,bms_id13
2000,Species1,0.681818181818182,1039,3913367,3209995,Site_216,bms_id13
2001,Species1,0.375,1039,3913367,3209995,Site_216,bms_id13
2002,Species1,0.904761904761905,1039,3913367,3209995,Site_216,bms_id13
2003,Species1,1.63636363636364,1039,3913367,3209995,Site_216,bms_id13
2004,Species1,0.526315789473684,1039,3913367,3209995,Site_216,bms_id13
2005,Species1,0.142857142857143,1039,3913367,3209995,Site_216,bms_id13
2006,Species1,0.944444444444444,1039,3913367,3209995,Site_216,bms_id13
2007,Species1,0.1875,1039,3913367,3209995,Site_216,bms_id13
2008,Species1,0.2,1039,3913367,3209995,Site_216,bms_id13
2009,Species1,0.48,1039,3913367,3209995,Site_216,bms_id13
2010,Species1,0.3,1039,3913367,3209995,Site_216,bms_id13
2011,Species1,0.25,1039,3913367,3209995,Site_216,bms_id13
2012,Species1,0.857142857142857,1039,3913367,3209995,Site_216,bms_id13
2013,Species1,1.25,1039,3913367,3209995,Site_216,bms_id13
2014,Species1,0.476190476190476,1039,3913367,3209995,Site_216,bms_id13
2015,Species1,0.772727272727273,1039,3913367,3209995,Site_216,bms_id13
2016,Species1,0.727272727272727,1039,3913367,3209995,Site_216,bms_id13
2017,Species1,0.277777777777778,1039,3913367,3209995,Site_216,bms_id13
2018,Species1,0.333333333333333,1039,3913367,3209995,Site_216,bms_id13
2019,Species1,0.227272727272727,1039,3913367,3209995,Site_216,bms_id13
2020,Species1,0.4,1039,3913367,3209995,Site_216,bms_id13
2021,Species1,0.772727272727273,1039,3913367,3209995,Site_216,bms_id13
2009,Species1,0,2000,4374981,4030111,Site_217,bms_id14
2010,Species1,2,2000,4374981,4030111,Site_217,bms_id14
2011,Species1,0,2000,4374981,4030111,Site_217,bms_id14
2012,Species1,0.333333333333333,2000,4374981,4030111,Site_217,bms_id14
2013,Species1,1.33333333333333,2000,4374981,4030111,Site_217,bms_id14
2014,Species1,2,2000,4374981,4030111,Site_217,bms_id14
2015,Species1,0,2000,4374981,4030111,Site_217,bms_id14
2016,Species1,0,2000,4374981,4030111,Site_217,bms_id14
2017,Species1,1,2000,4374981,4030111,Site_217,bms_id14
2018,Species1,0,2000,4374981,4030111,Site_217,bms_id14
2019,Species1,1,2000,4374981,4030111,Site_217,bms_id14
2020,Species1,0,2000,4374981,4030111,Site_217,bms_id14
2021,Species1,0.5,2000,4374981,4030111,Site_217,bms_id14
2013,Species1,0,950,4131122,3921981,Site_218,bms_id14
2014,Species1,0,950,4131122,3921981,Site_218,bms_id14
2015,Species1,0,950,4131122,3921981,Site_218,bms_id14
2016,Species1,0,950,4131122,3921981,Site_218,bms_id14
2018,Species1,0,950,4131122,3921981,Site_218,bms_id14
2019,Species1,0,950,4131122,3921981,Site_218,bms_id14
2020,Species1,0.333333333333333,950,4131122,3921981,Site_218,bms_id14
2021,Species1,0,950,4131122,3921981,Site_218,bms_id14
2009,Species1,0.25,2000,4391453,4049571,Site_219,bms_id14
2010,Species1,0,2000,4391453,4049571,Site_219,bms_id14
2011,Species1,0.333333333333333,2000,4391453,4049571,Site_219,bms_id14
2012,Species1,0.5,2000,4391453,4049571,Site_219,bms_id14
2013,Species1,0,2000,4391453,4049571,Site_219,bms_id14
2014,Species1,0,2000,4391453,4049571,Site_219,bms_id14
2015,Species1,0.333333333333333,2000,4391453,4049571,Site_219,bms_id14
2016,Species1,0.666666666666667,2000,4391453,4049571,Site_219,bms_id14
2017,Species1,1,2000,4391453,4049571,Site_219,bms_id14
2018,Species1,0.666666666666667,2000,4391453,4049571,Site_219,bms_id14
2019,Species1,1,2000,4391453,4049571,Site_219,bms_id14
2020,Species1,0.333333333333333,2000,4391453,4049571,Site_219,bms_id14
2021,Species1,1,2000,4391453,4049571,Site_219,bms_id14
2013,Species1,0,1000,4185778,3908093,Site_220,bms_id14
2014,Species1,0.333333333333333,1000,4185778,3908093,Site_220,bms_id14
2015,Species1,0.666666666666667,1000,4185778,3908093,Site_220,bms_id14
2016,Species1,0.333333333333333,1000,4185778,3908093,Site_220,bms_id14
2017,Species1,0,1000,4185778,3908093,Site_220,bms_id14
2018,Species1,0,1000,4185778,3908093,Site_220,bms_id14
2019,Species1,0,1000,4185778,3908093,Site_220,bms_id14
2020,Species1,0,1000,4185778,3908093,Site_220,bms_id14
2021,Species1,0,1000,4185778,3908093,Site_220,bms_id14
2020,Species1,0.0555555555555556,1001,2938678,2177257,Site_221,bms_id15
2021,Species1,0.0526315789473684,1001,2938678,2177257,Site_221,bms_id15
2017,Species1,1.33333333333333,1656,4531264,3626621,Site_222,bms_id16
2021,Species1,0,1656,4531264,3626621,Site_222,bms_id16
2010,Species1,0.25,1701,4595806,3981963,Site_223,bms_id16
2011,Species1,0.333333333333333,1701,4595806,3981963,Site_223,bms_id16
2012,Species1,0.2,1701,4595806,3981963,Site_223,bms_id16
2013,Species1,0,1701,4595806,3981963,Site_223,bms_id16
2014,Species1,0.25,1701,4595806,3981963,Site_223,bms_id16
2015,Species1,0.8,1701,4595806,3981963,Site_223,bms_id16
2016,Species1,0.4,1701,4595806,3981963,Site_223,bms_id16
2017,Species1,0,1701,4595806,3981963,Site_223,bms_id16
2018,Species1,0.75,1701,4595806,3981963,Site_223,bms_id16
2019,Species1,0,1701,4595806,3981963,Site_223,bms_id16
2020,Species1,0,1701,4595806,3981963,Site_223,bms_id16
2021,Species1,1.5,1701,4595806,3981963,Site_223,bms_id16
2010,Species1,0,856,4702028,4107919,Site_224,bms_id16
2012,Species1,0.333333333333333,856,4702028,4107919,Site_224,bms_id16
2013,Species1,0.166666666666667,856,4702028,4107919,Site_224,bms_id16
2014,Species1,0.6,856,4702028,4107919,Site_224,bms_id16
2010,Species1,0.166666666666667,393,4597783,3922845,Site_225,bms_id16
2016,Species1,2,393,4597783,3922845,Site_225,bms_id16
2017,Species1,0,393,4597783,3922845,Site_225,bms_id16
2018,Species1,0.25,393,4597783,3922845,Site_225,bms_id16
2019,Species1,1.5,393,4597783,3922845,Site_225,bms_id16
2020,Species1,0.666666666666667,393,4597783,3922845,Site_225,bms_id16
2011,Species1,0,393,4601939,3910891,Site_226,bms_id16
2012,Species1,0,393,4601939,3910891,Site_226,bms_id16
2014,Species1,0.0434782608695652,393,4601939,3910891,Site_226,bms_id16
2015,Species1,0.107142857142857,393,4601939,3910891,Site_226,bms_id16
2016,Species1,0.272727272727273,393,4601939,3910891,Site_226,bms_id16
2017,Species1,0.0434782608695652,393,4601939,3910891,Site_226,bms_id16
2018,Species1,0.5,393,4601939,3910891,Site_226,bms_id16
2019,Species1,0,393,4601939,3910891,Site_226,bms_id16
2020,Species1,0.166666666666667,393,4601939,3910891,Site_226,bms_id16
2011,Species1,1.14285714285714,393,4558652,3617467,Site_227,bms_id16
2012,Species1,2.5,393,4558652,3617467,Site_227,bms_id16
2013,Species1,0.875,393,4558652,3617467,Site_227,bms_id16
2014,Species1,0.5,393,4558652,3617467,Site_227,bms_id16
2015,Species1,1.33333333333333,393,4558652,3617467,Site_227,bms_id16
2016,Species1,2.375,393,4558652,3617467,Site_227,bms_id16
2017,Species1,1.72727272727273,393,4558652,3617467,Site_227,bms_id16
2018,Species1,0.333333333333333,393,4558652,3617467,Site_227,bms_id16
2019,Species1,0.4,393,4558652,3617467,Site_227,bms_id16
2020,Species1,1,393,4558652,3617467,Site_227,bms_id16
2021,Species1,0.666666666666667,393,4558652,3617467,Site_227,bms_id16
2011,Species1,1.16666666666667,4099,4499855,3590095,Site_228,bms_id16
2012,Species1,0,4099,4499855,3590095,Site_228,bms_id16
2013,Species1,0.4,4099,4499855,3590095,Site_228,bms_id16
2015,Species1,0.666666666666667,4099,4499855,3590095,Site_228,bms_id16
2016,Species1,0.25,4099,4499855,3590095,Site_228,bms_id16
2011,Species1,0.166666666666667,393,4665134,4085126,Site_229,bms_id16
2012,Species1,1.28571428571429,393,4665134,4085126,Site_229,bms_id16
2013,Species1,0.4,393,4665134,4085126,Site_229,bms_id16
2014,Species1,0.4,393,4665134,4085126,Site_229,bms_id16
2015,Species1,0.777777777777778,393,4665134,4085126,Site_229,bms_id16
